ORDERNUMBER,QUANTITYORDERED,PRICEEACH,ORDERLINENUMBER,SALES,ORDERDATE,MONTH,MONTHS,YEAR,DAYS_SINCE_LASTORDER,STATUS,PRODUCTLINE,MSRP,PRODUCTCODE,CUSTOMERNAME,PHONE,ADDRESSLINE1,CITY,POSTALCODE,COUNTRY,CONTACTLASTNAME,CONTACTFIRSTNAME,DEALSIZE,ORDER_YEAR,ORDER_MONTH,ORDER_QUARTER,PROFIT,COST,PROFIT_MARGIN,CUSTOMER_TYPE,TOTAL_ORDERS,AVG_ORDER_VALUE,PROFIT_PER_UNIT,DEALSIZE_SEGMENT
10119,29,94.14,7,2730.06,4/28/2018,April,4,2018,0,Shipped,Ships,90,S700_2047,Salzburg Collectables,6562-9555,Geislweg 14,Salzburg,5020,Austria,Pipps,Georg,Small,2018,4,2018Q2,546.012,2184.048,0.24,Repeat,4,3485.265263,18.83,Small
10119,38,65.77,12,2499.26,4/28/2018,April,4,2018,0,Shipped,Ships,72,S700_2610,Salzburg Collectables,6562-9555,Geislweg 14,Salzburg,5020,Austria,Pipps,Georg,Small,2018,4,2018Q2,499.852,1999.408,0.12,Repeat,4,3485.265263,13.15,Small
10119,26,59.22,1,1539.72,4/28/2018,April,4,2018,0,Shipped,Planes,74,S700_4002,Salzburg Collectables,6562-9555,Geislweg 14,Salzburg,5020,Austria,Pipps,Georg,Small,2018,4,2018Q2,307.944,1231.776,0,Repeat,4,3485.265263,11.84,Small
10119,28,48.17,6,1348.76,4/28/2018,April,4,2018,0,Shipped,Planes,49,S72_1253,Salzburg Collectables,6562-9555,Geislweg 14,Salzburg,5020,Austria,Pipps,Georg,Small,2018,4,2018Q2,269.752,1079.008,0.19,Repeat,4,3485.265263,9.63,Small
10269,32,63.08,1,2018.56,7/16/2019,July,7,2019,444,Shipped,Vintage Cars,62,S18_2957,Salzburg Collectables,6562-9555,Geislweg 14,Salzburg,5020,Austria,Pipps,Georg,Small,2019,7,2019Q3,403.712,1614.848,0.21,Repeat,4,3485.265263,12.62,Small
10269,48,97.39,2,4674.72,7/16/2019,July,7,2019,0,Shipped,Vintage Cars,97,S24_4258,Salzburg Collectables,6562-9555,Geislweg 14,Salzburg,5020,Austria,Pipps,Georg,Medium,2019,7,2019Q3,934.944,3739.776,0.2,Repeat,4,3485.265263,19.48,Medium
10341,41,188.73,9,7737.93,11/24/2019,November,11,2019,131,Shipped,Motorcycles,95,S10_1678,Salzburg Collectables,6562-9555,Geislweg 14,Salzburg,5020,Austria,Pipps,Georg,Large,2019,11,2019Q4,1547.586,6190.344,0.6,Repeat,4,3485.265263,37.75,Large
10341,45,79.65,2,3584.25,11/24/2019,November,11,2019,0,Shipped,Classic Cars,194,S12_1099,Salzburg Collectables,6562-9555,Geislweg 14,Salzburg,5020,Austria,Pipps,Georg,Medium,2019,11,2019Q4,716.85,2867.4,-0.95,Repeat,4,3485.265263,15.93,Medium
10341,44,95.93,1,4220.92,11/24/2019,November,11,2019,0,Shipped,Classic Cars,117,S12_3380,Salzburg Collectables,6562-9555,Geislweg 14,Salzburg,5020,Austria,Pipps,Georg,Medium,2019,11,2019Q4,844.184,3376.736,0.02,Repeat,4,3485.265263,19.19,Medium
10341,36,93.56,10,3368.16,11/24/2019,November,11,2019,0,Shipped,Classic Cars,79,S12_3990,Salzburg Collectables,6562-9555,Geislweg 14,Salzburg,5020,Austria,Pipps,Georg,Medium,2019,11,2019Q4,673.632,2694.528,0.32,Repeat,4,3485.265263,18.71,Medium
10341,55,75.2,7,4136,11/24/2019,November,11,2019,0,Shipped,Classic Cars,115,S12_4675,Salzburg Collectables,6562-9555,Geislweg 14,Salzburg,5020,Austria,Pipps,Georg,Medium,2019,11,2019Q4,827.2,3308.8,-0.22,Repeat,4,3485.265263,15.04,Medium
10341,32,103.35,6,3307.2,11/24/2019,November,11,2019,0,Shipped,Motorcycles,69,S24_2360,Salzburg Collectables,6562-9555,Geislweg 14,Salzburg,5020,Austria,Pipps,Georg,Medium,2019,11,2019Q4,661.44,2645.76,0.47,Repeat,4,3485.265263,20.67,Medium
10341,31,71.02,4,2201.62,11/24/2019,November,11,2019,0,Shipped,Motorcycles,102,S32_4485,Salzburg Collectables,6562-9555,Geislweg 14,Salzburg,5020,Austria,Pipps,Georg,Small,2019,11,2019Q4,440.324,1761.296,-0.15,Repeat,4,3485.265263,14.2,Small
10341,38,123.22,3,4682.36,11/24/2019,November,11,2019,0,Shipped,Motorcycles,81,S50_4713,Salzburg Collectables,6562-9555,Geislweg 14,Salzburg,5020,Austria,Pipps,Georg,Medium,2019,11,2019Q4,936.472,3745.888,0.47,Repeat,4,3485.265263,24.64,Medium
10341,34,107.18,5,3644.12,11/24/2019,November,11,2019,0,Shipped,Planes,80,S700_3167,Salzburg Collectables,6562-9555,Geislweg 14,Salzburg,5020,Austria,Pipps,Georg,Medium,2019,11,2019Q4,728.824,2915.296,0.4,Repeat,4,3485.265263,21.44,Medium
10419,12,163.44,13,1961.28,5/17/2020,May,5,2020,175,Shipped,Classic Cars,194,S12_1099,Salzburg Collectables,6562-9555,Geislweg 14,Salzburg,5020,Austria,Pipps,Georg,Small,2020,5,2020Q2,392.256,1569.024,0.05,Repeat,4,3485.265263,32.69,Small
10419,10,109.22,11,1092.2,5/17/2020,May,5,2020,0,Shipped,Classic Cars,117,S12_3380,Salzburg Collectables,6562-9555,Geislweg 14,Salzburg,5020,Austria,Pipps,Georg,Small,2020,5,2020Q2,218.44,873.76,0.14,Repeat,4,3485.265263,21.84,Small
10419,34,90.17,14,3065.78,5/17/2020,May,5,2020,0,Shipped,Classic Cars,79,S12_3990,Salzburg Collectables,6562-9555,Geislweg 14,Salzburg,5020,Austria,Pipps,Georg,Medium,2020,5,2020Q2,613.156,2452.624,0.3,Repeat,4,3485.265263,18.03,Medium
10419,32,119.77,10,3832.64,5/17/2020,May,5,2020,0,Shipped,Classic Cars,115,S12_4675,Salzburg Collectables,6562-9555,Geislweg 14,Salzburg,5020,Austria,Pipps,Georg,Medium,2020,5,2020Q2,766.528,3066.112,0.23,Repeat,4,3485.265263,23.95,Medium
10419,38,117.48,5,4464.24,5/17/2020,May,5,2020,0,Shipped,Classic Cars,141,S18_1129,Salzburg Collectables,6562-9555,Geislweg 14,Salzburg,5020,Austria,Pipps,Georg,Medium,2020,5,2020Q2,892.848,3571.392,0.04,Repeat,4,3485.265263,23.5,Medium
10419,37,140.62,1,5202.94,5/17/2020,May,5,2020,0,Shipped,Classic Cars,124,S18_1589,Salzburg Collectables,6562-9555,Geislweg 14,Salzburg,5020,Austria,Pipps,Georg,Medium,2020,5,2020Q2,1040.588,4162.352,0.29,Repeat,4,3485.265263,28.12,Medium
10419,39,83.93,9,3273.27,5/17/2020,May,5,2020,0,Shipped,Classic Cars,77,S18_1889,Salzburg Collectables,6562-9555,Geislweg 14,Salzburg,5020,Austria,Pipps,Georg,Medium,2020,5,2020Q2,654.654,2618.616,0.27,Repeat,4,3485.265263,16.79,Medium
10419,34,135.14,4,4594.76,5/17/2020,May,5,2020,0,Shipped,Classic Cars,142,S18_1984,Salzburg Collectables,6562-9555,Geislweg 14,Salzburg,5020,Austria,Pipps,Georg,Medium,2020,5,2020Q2,918.952,3675.808,0.16,Repeat,4,3485.265263,27.03,Medium
10419,55,139.92,2,7695.6,5/17/2020,May,5,2020,0,Shipped,Classic Cars,132,S18_2870,Salzburg Collectables,6562-9555,Geislweg 14,Salzburg,5020,Austria,Pipps,Georg,Large,2020,5,2020Q2,1539.12,6156.48,0.25,Repeat,4,3485.265263,27.98,Large
10419,35,169.34,6,5926.9,5/17/2020,May,5,2020,0,Shipped,Classic Cars,169,S18_3232,Salzburg Collectables,6562-9555,Geislweg 14,Salzburg,5020,Austria,Pipps,Georg,Medium,2020,5,2020Q2,1185.38,4741.52,0.2,Repeat,4,3485.265263,33.87,Medium
10419,43,129.98,3,5589.14,5/17/2020,May,5,2020,0,Shipped,Classic Cars,141,S18_3685,Salzburg Collectables,6562-9555,Geislweg 14,Salzburg,5020,Austria,Pipps,Georg,Medium,2020,5,2020Q2,1117.828,4471.312,0.13,Repeat,4,3485.265263,26,Medium
10419,15,42.67,7,640.05,5/17/2020,May,5,2020,0,Shipped,Classic Cars,37,S24_2972,Salzburg Collectables,6562-9555,Geislweg 14,Salzburg,5020,Austria,Pipps,Georg,Small,2020,5,2020Q2,128.01,512.04,0.31,Repeat,4,3485.265263,8.53,Small
10419,55,52.66,12,2896.3,5/17/2020,May,5,2020,0,Shipped,Classic Cars,61,S24_3371,Salzburg Collectables,6562-9555,Geislweg 14,Salzburg,5020,Austria,Pipps,Georg,Small,2020,5,2020Q2,579.26,2317.04,0.07,Repeat,4,3485.265263,10.53,Small
10194,42,173.58,11,7290.36,11/25/2018,November,11,2018,,Shipped,Classic Cars,214,S10_1949,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",Lyon,69004,France,Saveley,Mary,Large,2018,11,2018Q4,1458.072,5832.288,0.01,Repeat,3,3356.78325,34.72,Large
10194,26,163.99,4,4263.74,11/25/2018,November,11,2018,0,Shipped,Classic Cars,147,S10_4962,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",Lyon,69004,France,Saveley,Mary,Medium,2018,11,2018Q4,852.748,3410.992,0.28,Repeat,3,3356.78325,32.8,Medium
10194,38,129.84,8,4933.92,11/25/2018,November,11,2018,0,Shipped,Trucks And Buses,136,S12_1666,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",Lyon,69004,France,Saveley,Mary,Medium,2018,11,2018Q4,986.784,3947.136,0.16,Repeat,3,3356.78325,25.97,Medium
10194,21,93.34,10,1960.14,11/25/2018,November,11,2018,0,Shipped,Trucks And Buses,116,S18_1097,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",Lyon,69004,France,Saveley,Mary,Small,2018,11,2018Q4,392.028,1568.112,0.01,Repeat,3,3356.78325,18.67,Small
10194,45,70.49,2,3172.05,11/25/2018,November,11,2018,0,Shipped,Trucks And Buses,60,S18_2432,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",Lyon,69004,France,Saveley,Mary,Medium,2018,11,2018Q4,634.41,2537.64,0.32,Repeat,3,3356.78325,14.1,Medium
10194,32,133.19,5,4262.08,11/25/2018,November,11,2018,0,Shipped,Trucks And Buses,121,S18_4600,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",Lyon,69004,France,Saveley,Mary,Medium,2018,11,2018Q4,852.416,3409.664,0.27,Repeat,3,3356.78325,26.64,Medium
10194,41,44.78,9,1835.98,11/25/2018,November,11,2018,0,Shipped,Vintage Cars,50,S18_4668,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",Lyon,69004,France,Saveley,Mary,Small,2018,11,2018Q4,367.196,1468.784,0.11,Repeat,3,3356.78325,8.96,Small
10194,49,117.57,1,5760.93,11/25/2018,November,11,2018,0,Shipped,Trucks And Buses,127,S24_2300,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",Lyon,69004,France,Saveley,Mary,Medium,2018,11,2018Q4,1152.186,4608.744,0.14,Repeat,3,3356.78325,23.51,Medium
10194,37,97.27,3,3598.99,11/25/2018,November,11,2018,0,Shipped,Trucks And Buses,96,S32_1268,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",Lyon,69004,France,Saveley,Mary,Medium,2018,11,2018Q4,719.798,2879.192,0.21,Repeat,3,3356.78325,19.45,Medium
10194,39,54.94,7,2142.66,11/25/2018,November,11,2018,0,Shipped,Trucks And Buses,64,S32_3522,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",Lyon,69004,France,Saveley,Mary,Small,2018,11,2018Q4,428.532,1714.128,0.07,Repeat,3,3356.78325,10.99,Small
10194,26,89.01,6,2314.26,11/25/2018,November,11,2018,0,Shipped,Classic Cars,101,S700_2824,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",Lyon,69004,France,Saveley,Mary,Small,2018,11,2018Q4,462.852,1851.408,0.09,Repeat,3,3356.78325,17.8,Small
10208,26,120.86,14,3142.36,1/2/2019,January,1,2019,38,Shipped,Classic Cars,151,S12_3148,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",Lyon,69004,France,Saveley,Mary,Medium,2019,1,2019Q1,628.472,2513.888,0,Repeat,3,3356.78325,24.17,Medium
10208,20,155.72,12,3114.4,1/2/2019,January,1,2019,0,Shipped,Classic Cars,173,S12_3891,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",Lyon,69004,France,Saveley,Mary,Medium,2019,1,2019Q1,622.88,2491.52,0.11,Repeat,3,3356.78325,31.14,Medium
10208,24,109.27,9,2622.48,1/2/2019,January,1,2019,0,Shipped,Vintage Cars,136,S18_3140,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",Lyon,69004,France,Saveley,Mary,Small,2019,1,2019Q1,524.496,2097.984,0,Repeat,3,3356.78325,21.85,Small
10208,48,116.97,11,5614.56,1/2/2019,January,1,2019,0,Shipped,Trains,100,S18_3259,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",Lyon,69004,France,Saveley,Mary,Medium,2019,1,2019Q1,1122.912,4491.648,0.32,Repeat,3,3356.78325,23.39,Medium
10208,45,87.77,8,3949.65,1/2/2019,January,1,2019,0,Shipped,Vintage Cars,87,S18_4522,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",Lyon,69004,France,Saveley,Mary,Medium,2019,1,2019Q1,789.93,3159.72,0.21,Repeat,3,3356.78325,17.55,Medium
10208,35,122.89,7,4301.15,1/2/2019,January,1,2019,0,Shipped,Ships,122,S24_2011,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",Lyon,69004,France,Saveley,Mary,Medium,2019,1,2019Q1,860.23,3440.92,0.21,Repeat,3,3356.78325,24.58,Medium
10208,20,89.4,2,1788,1/2/2019,January,1,2019,0,Shipped,Vintage Cars,88,S24_3151,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",Lyon,69004,France,Saveley,Mary,Small,2019,1,2019Q1,357.6,1430.4,0.21,Repeat,3,3356.78325,17.88,Small
10208,30,65.61,15,1968.3,1/2/2019,January,1,2019,0,Shipped,Trains,58,S50_1514,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",Lyon,69004,France,Saveley,Mary,Small,2019,1,2019Q1,393.66,1574.64,0.29,Repeat,3,3356.78325,13.12,Small
10208,38,74.67,3,2837.46,1/2/2019,January,1,2019,0,Shipped,Ships,66,S700_1138,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",Lyon,69004,France,Saveley,Mary,Small,2019,1,2019Q1,567.492,2269.968,0.29,Repeat,3,3356.78325,14.93,Small
10208,40,80.55,10,3222,1/2/2019,January,1,2019,0,Shipped,Ships,86,S700_1938,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",Lyon,69004,France,Saveley,Mary,Medium,2019,1,2019Q1,644.4,2577.6,0.15,Repeat,3,3356.78325,16.11,Medium
10208,46,74.45,1,3424.7,1/2/2019,January,1,2019,0,Shipped,Ships,72,S700_2610,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",Lyon,69004,France,Saveley,Mary,Medium,2019,1,2019Q1,684.94,2739.76,0.23,Repeat,3,3356.78325,14.89,Medium
10208,37,120.2,4,4447.4,1/2/2019,January,1,2019,0,Shipped,Ships,100,S700_3505,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",Lyon,69004,France,Saveley,Mary,Medium,2019,1,2019Q1,889.48,3557.92,0.33,Repeat,3,3356.78325,24.04,Medium
10208,33,85.41,5,2818.53,1/2/2019,January,1,2019,0,Shipped,Ships,99,S700_3962,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",Lyon,69004,France,Saveley,Mary,Small,2019,1,2019Q1,563.706,2254.824,0.07,Repeat,3,3356.78325,17.08,Small
10208,42,63.88,6,2682.96,1/2/2019,January,1,2019,0,Shipped,Ships,54,S72_3212,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",Lyon,69004,France,Saveley,Mary,Small,2019,1,2019Q1,536.592,2146.368,0.32,Repeat,3,3356.78325,12.78,Small
10227,25,118.15,3,2953.75,3/2/2019,March,3,2019,59,Shipped,Vintage Cars,102,S18_1342,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",Lyon,69004,France,Saveley,Mary,Small,2019,3,2019Q1,590.75,2363,0.31,Repeat,3,3356.78325,23.63,Small
10227,31,48.52,2,1504.12,3/2/2019,March,3,2019,0,Shipped,Vintage Cars,53,S18_1367,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",Lyon,69004,France,Saveley,Mary,Small,2019,3,2019Q1,300.824,1203.296,0.13,Repeat,3,3356.78325,9.7,Small
10227,26,142.8,10,3712.8,3/2/2019,March,3,2019,0,Shipped,Vintage Cars,170,S18_1749,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",Lyon,69004,France,Saveley,Mary,Medium,2019,3,2019Q1,742.56,2970.24,0.05,Repeat,3,3356.78325,28.56,Medium
10227,28,50.85,9,1423.8,3/2/2019,March,3,2019,0,Shipped,Vintage Cars,60,S18_2248,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",Lyon,69004,France,Saveley,Mary,Small,2019,3,2019Q1,284.76,1139.04,0.06,Repeat,3,3356.78325,10.17,Small
10227,46,152.56,7,7017.76,3/2/2019,March,3,2019,0,Shipped,Vintage Cars,127,S18_2325,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",Lyon,69004,France,Saveley,Mary,Large,2019,3,2019Q1,1403.552,5614.208,0.33,Repeat,3,3356.78325,30.51,Large
10227,29,192.38,4,5579.02,3/2/2019,March,3,2019,0,Shipped,Vintage Cars,168,S18_2795,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",Lyon,69004,France,Saveley,Mary,Medium,2019,3,2019Q1,1115.804,4463.216,0.3,Repeat,3,3356.78325,38.48,Medium
10227,33,111.12,1,3666.96,3/2/2019,March,3,2019,0,Shipped,Vintage Cars,99,S18_3320,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",Lyon,69004,France,Saveley,Mary,Medium,2019,3,2019Q1,733.392,2933.568,0.29,Repeat,3,3356.78325,22.22,Medium
10227,34,104.91,11,3566.94,3/2/2019,March,3,2019,0,Shipped,Vintage Cars,92,S18_4409,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",Lyon,69004,France,Saveley,Mary,Medium,2019,3,2019Q1,713.388,2853.552,0.3,Repeat,3,3356.78325,20.98,Medium
10227,37,57.73,12,2136.01,3/2/2019,March,3,2019,0,Shipped,Classic Cars,71,S18_4933,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",Lyon,69004,France,Saveley,Mary,Small,2019,3,2019Q1,427.202,1708.808,0.02,Repeat,3,3356.78325,11.55,Small
10227,42,29.21,6,1226.82,3/2/2019,March,3,2019,0,Shipped,Vintage Cars,33,S24_1937,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",Lyon,69004,France,Saveley,Mary,Small,2019,3,2019Q1,245.364,981.456,0.1,Repeat,3,3356.78325,5.84,Small
10227,24,48.38,5,1161.12,3/2/2019,March,3,2019,0,Shipped,Vintage Cars,44,S24_2022,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",Lyon,69004,France,Saveley,Mary,Small,2019,3,2019Q1,232.224,928.896,0.27,Repeat,3,3356.78325,9.68,Small
10227,47,88.14,14,4142.58,3/2/2019,March,3,2019,0,Shipped,Classic Cars,90,S24_2766,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",Lyon,69004,France,Saveley,Mary,Medium,2019,3,2019Q1,828.516,3314.064,0.18,Repeat,3,3356.78325,17.63,Medium
10227,33,131.53,13,4340.49,3/2/2019,March,3,2019,0,Shipped,Classic Cars,117,S24_2887,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",Lyon,69004,France,Saveley,Mary,Medium,2019,3,2019Q1,868.098,3472.392,0.29,Repeat,3,3356.78325,26.31,Medium
10227,40,79.62,15,3184.8,3/2/2019,March,3,2019,0,Shipped,Classic Cars,85,S24_3191,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",Lyon,69004,France,Saveley,Mary,Medium,2019,3,2019Q1,636.96,2547.84,0.15,Repeat,3,3356.78325,15.92,Medium
10227,27,43.9,8,1185.3,3/2/2019,March,3,2019,0,Shipped,Vintage Cars,41,S24_3969,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",Lyon,69004,France,Saveley,Mary,Small,2019,3,2019Q1,237.06,948.24,0.25,Repeat,3,3356.78325,8.78,Small
10167,44,134.64,9,5924.16,10/23/2018,October,10,2018,,Cancelled,Classic Cars,136,S10_4757,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,Boras,S-844 67,Sweden,Larsson,Maria,Medium,2018,10,2018Q4,1184.832,4739.328,0.19,Repeat,3,3533.140263,26.93,Medium
10167,43,134.04,1,5763.72,10/23/2018,October,10,2018,0,Cancelled,Planes,157,S18_1662,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,Boras,S-844 67,Sweden,Larsson,Maria,Medium,2018,10,2018Q4,1152.744,4610.976,0.06,Repeat,3,3533.140263,26.81,Medium
10167,46,73.12,7,3363.52,10/23/2018,October,10,2018,0,Cancelled,Ships,86,S18_3029,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,Boras,S-844 67,Sweden,Larsson,Maria,Medium,2018,10,2018Q4,672.704,2690.816,0.06,Repeat,3,3533.140263,14.62,Medium
10167,34,105.87,6,3599.58,10/23/2018,October,10,2018,0,Cancelled,Vintage Cars,105,S18_3856,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,Boras,S-844 67,Sweden,Larsson,Maria,Medium,2018,10,2018Q4,719.916,2879.664,0.21,Repeat,3,3533.140263,21.17,Medium
10167,33,115.52,16,3812.16,10/23/2018,October,10,2018,0,Cancelled,Ships,122,S24_2011,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,Boras,S-844 67,Sweden,Larsson,Maria,Medium,2018,10,2018Q4,762.432,3049.728,0.16,Repeat,3,3533.140263,23.1,Medium
10167,21,69.88,2,1467.48,10/23/2018,October,10,2018,0,Cancelled,Planes,68,S24_2841,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,Boras,S-844 67,Sweden,Larsson,Maria,Small,2018,10,2018Q4,293.496,1173.984,0.22,Repeat,3,3533.140263,13.98,Small
10167,20,79.66,11,1593.2,10/23/2018,October,10,2018,0,Cancelled,Vintage Cars,88,S24_3151,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,Boras,S-844 67,Sweden,Larsson,Maria,Small,2018,10,2018Q4,318.64,1274.56,0.12,Repeat,3,3533.140263,15.93,Small
10167,32,63.12,3,2019.84,10/23/2018,October,10,2018,0,Cancelled,Vintage Cars,65,S24_3420,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,Boras,S-844 67,Sweden,Larsson,Maria,Small,2018,10,2018Q4,403.968,1615.872,0.18,Repeat,3,3533.140263,12.62,Small
10167,29,83.86,8,2431.94,10/23/2018,October,10,2018,0,Cancelled,Vintage Cars,83,S24_3816,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,Boras,S-844 67,Sweden,Larsson,Maria,Small,2018,10,2018Q4,486.388,1945.552,0.21,Repeat,3,3533.140263,16.77,Small
10167,43,75.34,12,3239.62,10/23/2018,October,10,2018,0,Cancelled,Ships,66,S700_1138,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,Boras,S-844 67,Sweden,Larsson,Maria,Medium,2018,10,2018Q4,647.924,2591.696,0.3,Repeat,3,3533.140263,15.07,Medium
10167,29,101.38,5,2940.02,10/23/2018,October,10,2018,0,Cancelled,Ships,90,S700_2047,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,Boras,S-844 67,Sweden,Larsson,Maria,Small,2018,10,2018Q4,588.004,2352.016,0.29,Repeat,3,3533.140263,20.28,Small
10167,46,70.11,10,3225.06,10/23/2018,October,10,2018,0,Cancelled,Ships,72,S700_2610,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,Boras,S-844 67,Sweden,Larsson,Maria,Medium,2018,10,2018Q4,645.012,2580.048,0.18,Repeat,3,3533.140263,14.02,Medium
10167,24,117.2,13,2812.8,10/23/2018,October,10,2018,0,Cancelled,Ships,100,S700_3505,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,Boras,S-844 67,Sweden,Larsson,Maria,Small,2018,10,2018Q4,562.56,2250.24,0.32,Repeat,3,3533.140263,23.44,Small
10167,28,107.25,14,3003,10/23/2018,October,10,2018,0,Cancelled,Ships,99,S700_3962,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,Boras,S-844 67,Sweden,Larsson,Maria,Medium,2018,10,2018Q4,600.6,2402.4,0.26,Repeat,3,3533.140263,21.45,Medium
10167,40,41.71,4,1668.4,10/23/2018,October,10,2018,0,Cancelled,Planes,49,S72_1253,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,Boras,S-844 67,Sweden,Larsson,Maria,Small,2018,10,2018Q4,333.68,1334.72,0.06,Repeat,3,3533.140263,8.34,Small
10167,38,48.59,15,1846.42,10/23/2018,October,10,2018,0,Cancelled,Ships,54,S72_3212,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,Boras,S-844 67,Sweden,Larsson,Maria,Small,2018,10,2018Q4,369.284,1477.136,0.11,Repeat,3,3533.140263,9.72,Small
10291,37,192.87,11,7136.19,9/8/2019,September,9,2019,320,Shipped,Classic Cars,214,S10_1949,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,Boras,S-844 67,Sweden,Larsson,Maria,Large,2019,9,2019Q3,1427.238,5708.952,0.11,Repeat,3,3533.140263,38.57,Large
10291,30,128.53,4,3855.9,9/8/2019,September,9,2019,0,Shipped,Classic Cars,147,S10_4962,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,Boras,S-844 67,Sweden,Larsson,Maria,Medium,2019,9,2019Q3,771.18,3084.72,0.09,Repeat,3,3533.140263,25.71,Medium
10291,41,155.8,8,6387.8,9/8/2019,September,9,2019,0,Shipped,Trucks And Buses,136,S12_1666,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,Boras,S-844 67,Sweden,Larsson,Maria,Medium,2019,9,2019Q3,1277.56,5110.24,0.3,Repeat,3,3533.140263,31.16,Medium
10291,41,114.34,10,4687.94,9/8/2019,September,9,2019,0,Shipped,Trucks And Buses,116,S18_1097,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,Boras,S-844 67,Sweden,Larsson,Maria,Medium,2019,9,2019Q3,937.588,3750.352,0.19,Repeat,3,3533.140263,22.87,Medium
10291,26,57.73,2,1500.98,9/8/2019,September,9,2019,0,Shipped,Trucks And Buses,60,S18_2432,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,Boras,S-844 67,Sweden,Larsson,Maria,Small,2019,9,2019Q3,300.196,1200.784,0.17,Repeat,3,3533.140263,11.55,Small
10291,47,121.57,12,5713.79,9/8/2019,September,9,2019,0,Shipped,Vintage Cars,101,S18_2949,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,Boras,S-844 67,Sweden,Larsson,Maria,Medium,2019,9,2019Q3,1142.758,4571.032,0.34,Repeat,3,3533.140263,24.31,Medium
